Customer_ID,Age,Gender,Region,Product_Category,Purchase_Amount_USD,Purchase_Date,Campaign,Satisfaction_Score,Returns
2125,63,Female,Africa,Electronics,82.17,2024-12-23,A,4,0
2126,41,Male,Americas,Electronics,5.0,2025-01-04,A,1,0
2127,53,Male,Americas,Toys,79.83,2025-10-24,A,3,1
2128,66,Male,Europe,Home,108.17,2024-12-29,C,5,0
2129,37,Male,Asia,Electronics,5.0,2025-07-18,B,4,1
2130,51,Male,Asia,Clothing,108.46,2025-08-22,B,5,0
2131,18,Male,Americas,Toys,140.43,2025-03-18,B,4,0
2132,29,Male,Asia,Home,100.42,2025-11-28,C,4,0
2133,41,Female,Asia,Home,71.71,2025-10-14,A,5,0
2134,53,Female,Asia,Clothing,55.22,2025-07-30,B,4,0
2135,66,Male,Asia,Electronics,133.95,2025-09-11,C,2,1
2136,32,Male,Asia,Clothing,73.81,2025-11-05,A,1,1
2137,44,Female,Americas,Electronics,38.96,2025-06-08,A,3,0
2138,36,Female,Asia,Home,62.36,2025-05-07,A,1,1
2139,27,Male,Americas,Clothing,74.19,2025-11-25,C,2,1
2140,25,Female,Europe,Electronics,82.29,2025-05-29,C,1,1
2141,63,Male,Europe,Electronics,53.45,2025-07-11,A,4,0
2142,23,Female,Asia,Toys,24.3,2025-03-26,B,1,0
2143,28,Male,Asia,Electronics,108.02,2025-04-16,A,3,2
2144,22,Female,Africa,Home,134.49,2025-09-13,B,4,0
2145,22,Male,Europe,Toys,140.69,2025-01-08,C,4,0
2146,37,Female,Asia,Home,52.56,2025-09-24,C,1,0
2147,47,Female,Asia,Electronics,5.0,2025-03-13,A,1,0
2148,25,Female,Africa,Home,97.47,2025-09-26,C,5,0
2149,20,Male,Europe,Clothing,44.99,2025-07-11,C,4,0
2150,26,Male,Americas,Electronics,118.35,2025-01-15,A,4,0
2151,30,Male,Europe,Clothing,93.27,2025-08-18,A,5,0
2152,60,Other,Asia,Home,39.62,2025-06-30,B,1,0
2153,19,Female,Asia,Toys,65.81,2025-11-03,C,2,0
2154,68,Female,Europe,Electronics,97.55,2025-01-29,C,2,0
2155,34,Female,Asia,Electronics,133.98,2025-05-20,C,2,0
2156,47,Female,Europe,Clothing,127.35,2025-09-23,A,2,0
2157,68,Male,Americas,Home,108.51,2025-06-13,C,1,0
2158,50,Male,Americas,Toys,29.01,2025-02-20,B,3,0
2159,36,Other,Africa,Electronics,51.14,2025-07-09,C,2,0
2160,38,Other,Americas,Electronics,87.27,2025-04-03,B,3,0
2161,60,Female,Asia,Home,75.5,2025-06-28,B,4,2
2162,26,Male,Americas,Clothing,44.28,2025-02-19,A,3,1
2163,21,Male,Europe,Toys,23.61,2025-04-07,A,4,0
2164,40,Female,Americas,Home,97.47,2025-08-14,C,1,0
2165,59,Female,Europe,Clothing,124.5,2025-10-27,A,1,0
2166,54,Male,Africa,Home,81.29,2025-03-14,C,1,0
2167,67,Other,Europe,Clothing,75.3,2025-05-13,B,1,0
2168,55,Female,Europe,Electronics,100.7,2025-03-15,C,4,1
2169,65,Female,Americas,Clothing,5.0,2024-12-29,A,1,0
2170,63,Female,Europe,Electronics,107.81,2025-08-27,A,1,0
2171,39,Female,Americas,Toys,21.3,2025-11-05,A,3,0
2172,18,Male,Europe,Toys,149.95,2025-02-04,B,3,0
2173,61,Male,Africa,Home,174.11,2025-02-24,B,1,0
2174,21,Female,Americas,Clothing,103.12,2024-12-30,C,1,0
2175,62,Male,Africa,Toys,36.68,2024-12-12,B,4,0
2176,49,Other,Africa,Toys,48.21,2025-08-27,C,2,0
2177,28,Male,Americas,Clothing,72.33,2025-10-12,A,2,0
2178,22,Female,Europe,Toys,31.75,2025-08-24,A,1,1
2179,67,Male,Africa,Clothing,77.43,2025-02-10,B,2,1
2180,32,Female,Europe,Home,48.65,2025-06-17,A,4,0
2181,19,Male,Africa,Clothing,72.4,2024-12-25,B,2,1
2182,26,Male,Africa,Home,141.97,2025-05-25,B,5,0
2183,20,Female,Americas,Toys,124.67,2025-01-20,C,4,0
2184,52,Female,Asia,Home,96.48,2025-08-17,C,4,0
2185,67,Male,Americas,Home,108.3,2025-11-19,C,5,0
2186,28,Female,Africa,Home,36.34,2025-01-01,C,5,0
2187,36,Female,Asia,Clothing,17.21,2025-10-28,C,5,0
2188,23,Male,Americas,Toys,94.36,2025-02-15,B,3,0
2189,19,Male,Asia,Clothing,19.11,2025-04-25,C,4,0
2190,63,Female,Asia,Home,108.54,2025-03-25,C,3,0
2191,39,Female,Africa,Electronics,100.32,2024-12-18,C,5,0
2192,69,Male,Americas,Electronics,38.65,2025-05-04,C,2,0
2193,51,Female,Asia,Electronics,17.48,2025-05-29,B,3,0
2194,18,Male,Asia,Clothing,17.99,2024-12-28,C,4,0
2195,30,Other,Americas,Home,138.0,2024-12-18,B,1,0
2196,32,Male,Americas,Clothing,66.96,2025-06-17,B,2,0
2197,41,Female,Americas,Home,55.15,2025-08-03,A,3,1
2198,43,Female,Africa,Electronics,5.0,2025-03-19,B,4,0
2199,59,Male,Europe,Clothing,60.61,2025-08-11,B,4,0
2200,21,Female,Africa,Clothing,53.9,2025-04-12,B,3,0
2201,38,Other,Asia,Electronics,98.09,2025-11-09,B,5,1
2202,68,Male,Europe,Clothing,79.37,2024-12-05,C,5,0
2203,35,Male,Europe,Electronics,103.73,2025-05-29,A,5,0
2204,66,Female,Europe,Home,63.13,2024-12-15,C,4,0
2205,43,Female,Americas,Home,107.39,2025-07-05,A,4,1
2206,32,Male,Europe,Electronics,85.21,2025-06-15,C,1,0
2207,29,Male,Europe,Toys,141.23,2024-12-19,C,2,0
2208,19,Female,Americas,Electronics,28.5,2025-02-17,A,5,0
2209,24,Male,Africa,Home,101.89,2025-06-04,B,5,1
2210,19,Male,Asia,Home,42.9,2025-07-14,B,1,0
2211,20,Male,Americas,Toys,71.54,2024-12-19,B,5,0
2212,68,Female,Americas,Electronics,82.16,2025-10-03,B,5,0
2213,69,Male,Americas,Home,118.88,2024-12-29,C,1,0
2214,61,Male,Americas,Clothing,99.22,2024-12-31,B,5,1
2215,45,Female,Asia,Home,73.92,2025-08-21,B,4,0
2216,37,Female,Europe,Home,89.34,2025-01-11,C,1,0
2217,63,Male,Europe,Home,73.83,2024-12-28,B,2,0
2218,55,Female,Asia,Clothing,23.09,2025-06-14,A,5,1
2219,39,Female,Europe,Electronics,5.0,2025-04-08,B,1,0
2220,20,Female,Americas,Toys,28.68,2025-06-10,C,2,0
2221,40,Male,Americas,Toys,76.54,2025-02-09,B,3,0
2222,37,Other,Africa,Toys,34.37,2025-02-25,B,2,0
2223,66,Female,Americas,Electronics,107.22,2025-01-22,A,2,0
2224,69,Female,Europe,Clothing,29.84,2025-01-03,C,3,0
2225,47,Male,Americas,Clothing,100.11,2025-08-02,C,2,0
2226,55,Female,Europe,Toys,55.49,2025-06-23,C,4,0
2227,35,Female,Europe,Toys,31.1,2025-03-16,C,3,0
2228,64,Male,Africa,Clothing,34.95,2025-09-19,A,4,0
2229,32,Female,Europe,Home,58.01,2025-02-13,B,4,0
2230,19,Female,Europe,Home,129.97,2025-04-06,B,5,0
2231,27,Female,Asia,Clothing,87.61,2025-01-24,C,4,0
2232,68,Female,Americas,Electronics,129.08,2025-07-30,A,5,0
2233,25,Male,Americas,Clothing,93.1,2025-07-15,C,3,0
2234,21,Male,Asia,Electronics,102.58,2025-01-26,C,2,0
2235,50,Female,Africa,Home,137.25,2024-12-27,C,3,0
2236,37,Female,Africa,Electronics,19.8,2025-09-27,C,1,0
2237,20,Male,Americas,Home,39.97,2025-06-16,B,5,0
2238,61,Female,Americas,Electronics,108.41,2025-11-01,A,2,0
2239,53,Male,Europe,Toys,126.27,2025-01-18,A,1,1
2240,40,Male,Africa,Home,146.42,2025-11-10,A,2,1
2241,52,Female,Americas,Toys,136.54,2025-04-18,A,2,0
2242,68,Male,Europe,Toys,97.82,2025-09-01,A,5,0
2243,18,Other,Europe,Home,135.11,2025-09-10,A,2,0
2244,29,Male,Americas,Clothing,5.0,2025-01-28,B,5,0
2245,40,Other,Americas,Toys,106.38,2025-06-15,C,3,0
2246,48,Other,Americas,Toys,91.45,2025-11-26,C,4,1
2247,35,Male,Asia,Clothing,82.03,2025-01-12,C,4,1
2248,40,Male,Asia,Home,132.22,2025-08-03,C,2,0
2249,35,Other,Asia,Clothing,5.0,2025-09-07,A,3,0
2250,42,Female,Americas,Clothing,28.98,2025-03-26,B,3,0
2251,31,Male,Africa,Clothing,5.0,2025-03-29,C,2,0
2252,42,Female,Europe,Toys,83.64,2025-01-18,B,5,1
2253,34,Male,Americas,Electronics,88.22,2025-06-24,A,4,0
2254,54,Female,Asia,Home,129.48,2025-04-14,A,4,0
2255,66,Female,Africa,Electronics,35.02,2025-01-03,C,2,0
2256,35,Male,Africa,Toys,119.72,2025-03-10,C,5,0
2257,32,Male,Europe,Toys,90.22,2025-04-20,A,3,0
2258,44,Male,Africa,Electronics,17.61,2025-11-17,C,5,0
2259,39,Female,Asia,Toys,54.09,2025-10-19,B,2,1
2260,21,Male,Europe,Electronics,46.19,2025-08-09,B,1,1
2261,30,Male,Europe,Toys,112.14,2025-04-26,B,5,0
2262,31,Male,Africa,Home,80.46,2025-08-31,C,5,0
2263,53,Female,Europe,Clothing,87.97,2025-09-18,B,5,1
2264,60,Female,Europe,Clothing,77.91,2025-08-29,C,4,0
2265,62,Male,Africa,Toys,100.95,2025-06-03,B,1,0
2266,25,Female,Europe,Electronics,148.26,2025-07-28,A,1,1
2267,40,Female,Americas,Electronics,103.55,2025-04-11,C,5,1
2268,39,Female,Africa,Home,85.16,2025-11-29,B,1,0
2269,63,Female,Africa,Toys,95.14,2024-12-04,C,2,1
2270,44,Male,Americas,Home,5.0,2024-12-06,A,4,0
2271,22,Male,Americas,Home,87.25,2025-09-25,A,3,1
2272,35,Female,Asia,Clothing,108.84,2025-02-16,A,2,0
2273,59,Female,Africa,Electronics,82.21,2025-08-02,C,5,0
2274,50,Female,Europe,Home,97.73,2025-10-02,A,1,0
2275,51,Female,Asia,Home,41.54,2024-12-06,B,1,0
2276,43,Male,Europe,Clothing,111.51,2024-12-24,A,3,0
2277,60,Female,Asia,Home,77.16,2025-10-02,A,4,0
2278,62,Female,Americas,Clothing,79.36,2025-07-01,B,1,1
2279,18,Female,Europe,Home,62.36,2024-12-15,B,4,0
2280,22,Female,Americas,Electronics,34.35,2025-02-12,B,2,0
2281,57,Male,Americas,Electronics,27.82,2025-04-13,C,4,0
2282,24,Female,Europe,Toys,28.62,2025-09-01,C,4,0
2283,21,Female,Asia,Electronics,66.88,2025-02-19,A,5,0
2284,63,Female,Africa,Home,95.05,2025-03-12,A,1,1
2285,42,Male,Americas,Home,19.14,2025-06-14,B,5,0
2286,37,Female,Americas,Toys,44.23,2025-03-03,B,1,1
2287,60,Female,Europe,Electronics,64.17,2025-09-20,B,1,0
2288,29,Male,Europe,Clothing,129.87,2025-11-18,B,5,0
2289,28,Male,Americas,Clothing,79.28,2025-10-17,C,5,0
2290,46,Female,Africa,Electronics,57.14,2025-02-24,C,4,0
2291,56,Male,Americas,Electronics,19.47,2025-02-26,C,5,0
2292,52,Other,Africa,Electronics,15.17,2025-06-26,B,3,0
2293,23,Male,Asia,Electronics,41.04,2025-07-25,C,4,0
2294,49,Female,Africa,Clothing,45.85,2024-12-20,C,1,0
2295,38,Female,Americas,Toys,57.2,2025-11-15,B,5,0
2296,60,Female,Europe,Clothing,5.0,2025-05-07,C,3,0
2297,45,Female,Americas,Clothing,151.76,2025-11-05,A,3,0
2298,42,Female,Asia,Clothing,55.41,2025-06-17,A,5,0
2299,21,Female,Americas,Toys,84.26,2025-05-21,A,4,0
2300,25,Male,Asia,Toys,57.97,2025-01-21,A,3,0
2301,22,Female,Europe,Toys,52.63,2025-01-24,A,2,1
2302,59,Female,Europe,Clothing,32.67,2025-01-10,B,4,1
2303,46,Female,Europe,Clothing,40.52,2025-07-04,B,4,0
2304,28,Female,Europe,Clothing,105.85,2025-04-17,B,1,0
2305,56,Female,Africa,Home,46.2,2024-12-20,C,4,0
2306,65,Female,Europe,Toys,55.63,2025-07-31,A,3,0
2307,62,Male,Africa,Home,49.33,2025-03-31,A,2,0
2308,22,Male,Asia,Toys,65.45,2025-04-24,C,5,0
2309,60,Female,Americas,Clothing,43.71,2025-01-09,C,5,0
2310,64,Male,Europe,Home,61.04,2025-03-10,A,1,1
2311,62,Male,Asia,Electronics,97.53,2025-03-25,A,4,0
2312,41,Male,Americas,Toys,87.12,2025-08-17,A,4,0
2313,45,Female,Europe,Home,86.09,2025-05-28,C,4,0
2314,52,Other,Europe,Home,73.59,2025-07-02,C,4,0
2315,62,Female,Americas,Toys,87.96,2025-06-28,C,2,1
2316,65,Other,Americas,Toys,35.62,2024-12-29,C,3,0
2317,18,Male,Africa,Clothing,70.57,2025-02-17,C,5,0
2318,63,Female,Europe,Home,120.2,2025-01-11,C,2,0
2319,27,Female,Americas,Home,111.84,2024-12-21,A,5,0
2320,33,Female,Africa,Electronics,102.97,2025-09-07,A,3,0
2321,46,Male,Americas,Clothing,148.82,2025-03-22,C,2,0
2322,58,Male,Americas,Home,86.42,2025-06-13,B,4,0
2323,51,Male,Africa,Toys,74.15,2025-08-13,B,1,0
2324,38,Male,Asia,Electronics,87.25,2025-06-28,A,3,0
2325,61,Male,Americas,Toys,181.46,2025-08-24,A,3,0
2326,48,Male,Europe,Clothing,149.23,2025-01-16,B,5,0
2327,20,Other,Americas,Electronics,8.85,2025-02-03,C,4,0
2328,50,Male,Europe,Home,53.82,2025-09-16,B,2,0
2329,49,Male,Americas,Toys,33.8,2025-09-02,B,5,0
2330,67,Male,Europe,Home,71.99,2025-03-26,B,2,0
2331,33,Female,Asia,Home,97.29,2025-09-12,A,1,1
2332,43,Female,Asia,Toys,44.35,2025-03-21,B,3,1
2333,24,Male,Asia,Home,83.22,2025-02-05,C,3,0
2334,57,Female,Asia,Clothing,38.15,2025-05-19,B,5,0
2335,32,Female,Asia,Electronics,47.05,2025-02-21,A,1,0
2336,23,Male,Americas,Home,6.96,2025-06-03,C,2,0
2337,33,Female,Americas,Electronics,159.66,2025-03-22,A,1,0
2338,43,Male,Asia,Clothing,73.02,2025-06-18,C,2,0
2339,53,Male,Asia,Clothing,143.55,2025-02-13,B,2,0
2340,54,Male,Americas,Home,137.52,2025-11-14,C,2,0
2341,48,Other,Americas,Clothing,52.43,2025-11-09,A,2,0
2342,67,Male,Asia,Electronics,104.82,2025-04-23,C,2,0
2343,49,Female,Europe,Home,66.18,2024-12-23,A,4,1
2344,25,Female,Europe,Home,142.53,2025-05-02,B,5,0
2345,34,Female,Americas,Electronics,92.9,2025-04-18,A,4,0
2346,57,Male,Africa,Toys,91.16,2025-02-18,C,1,0
2347,30,Male,Europe,Toys,59.96,2025-07-21,B,4,0
2348,44,Female,Asia,Electronics,111.31,2025-02-26,C,5,0
2349,52,Male,Asia,Toys,188.25,2025-02-13,C,5,0
2350,29,Male,Asia,Clothing,102.48,2025-02-12,B,2,0
2351,30,Male,Africa,Home,152.83,2025-02-02,A,1,1
2352,38,Other,Europe,Clothing,69.15,2025-07-22,B,2,0
2353,47,Male,Europe,Electronics,118.08,2025-06-18,A,5,1
2354,47,Female,Europe,Toys,46.38,2025-06-21,B,1,0
2355,28,Male,Europe,Clothing,90.32,2025-10-22,B,2,0
2356,29,Male,Asia,Toys,90.73,2025-11-02,C,1,0
2357,38,Female,Asia,Home,115.76,2025-10-28,A,3,0
2358,33,Male,Europe,Clothing,47.33,2025-07-10,A,3,0
2359,44,Other,Africa,Clothing,122.97,2025-02-28,C,3,0
2360,18,Other,Europe,Home,5.0,2025-08-05,A,2,0
2361,41,Male,Asia,Clothing,145.68,2025-06-08,B,2,0
2362,53,Female,Europe,Electronics,55.93,2025-08-17,B,1,0
2363,55,Female,Americas,Toys,66.78,2025-07-09,B,3,0
2364,50,Male,Africa,Clothing,17.96,2025-10-04,B,2,0
2365,63,Male,Africa,Electronics,118.2,2025-08-09,C,1,0
2366,47,Female,Asia,Toys,131.72,2025-03-29,C,1,1
2367,55,Male,Asia,Home,116.13,2025-05-26,C,4,0
2368,48,Male,Asia,Toys,103.58,2025-11-01,C,2,0
2369,56,Other,Americas,Clothing,87.21,2025-09-30,C,4,0
2370,32,Male,Europe,Electronics,41.19,2025-05-01,A,4,0
2371,58,Female,Africa,Home,103.28,2025-03-06,A,4,1
2372,51,Female,Americas,Clothing,48.4,2025-11-19,C,4,0
2373,47,Female,Africa,Home,5.0,2025-06-28,A,5,1
2374,42,Male,Asia,Clothing,112.86,2025-06-25,B,2,0
2375,29,Female,Asia,Electronics,138.78,2025-02-01,B,1,0
2376,22,Male,Africa,Electronics,48.49,2025-05-16,C,3,0
2377,23,Female,Africa,Electronics,89.32,2024-12-17,B,3,0
2378,37,Male,Europe,Home,140.4,2025-10-03,C,5,0
2379,48,Female,Europe,Clothing,56.45,2025-08-16,A,3,0
2380,52,Male,Europe,Toys,36.24,2025-07-21,A,1,0
2381,21,Other,Americas,Toys,100.11,2025-11-10,C,4,1
2382,23,Male,Americas,Home,78.15,2025-08-19,B,1,1
2383,63,Female,Asia,Electronics,66.37,2025-09-22,C,4,0
2384,43,Male,Asia,Electronics,44.55,2025-02-18,C,3,0
2385,59,Female,Asia,Clothing,38.79,2025-04-21,A,3,1
2386,55,Male,Asia,Clothing,24.77,2025-10-24,C,5,1
2387,64,Female,Europe,Home,123.13,2025-05-30,B,2,0
2388,64,Female,Africa,Electronics,75.2,2025-05-17,A,5,0
2389,52,Female,Americas,Electronics,63.31,2024-12-04,A,1,3
2390,48,Male,Asia,Electronics,90.85,2025-04-06,B,4,0
2391,45,Male,Europe,Toys,16.84,2025-03-14,B,4,0
2392,46,Female,Asia,Clothing,87.84,2025-09-10,B,1,0
2393,44,Female,Europe,Toys,103.71,2025-09-14,A,3,0
2394,60,Female,Asia,Toys,5.0,2025-08-26,B,1,1
2395,23,Male,Americas,Toys,144.35,2025-07-15,C,2,0
2396,50,Male,Americas,Toys,96.08,2025-04-11,C,1,0
2397,26,Male,Africa,Toys,86.76,2024-12-13,C,5,0
2398,31,Female,Americas,Electronics,43.0,2025-03-10,B,4,0
2399,38,Male,Africa,Toys,167.78,2025-10-04,C,5,0
2400,48,Male,Africa,Toys,142.77,2025-02-05,C,4,0
2401,34,Male,Asia,Clothing,49.78,2025-11-12,C,3,0
2402,40,Female,Europe,Home,48.83,2025-06-21,A,2,0
2403,43,Female,Europe,Electronics,48.02,2025-02-07,B,5,0
2404,24,Male,Asia,Toys,116.51,2025-11-18,C,5,0
2405,58,Male,Americas,Toys,26.54,2025-04-12,C,1,0
2406,53,Male,Americas,Clothing,31.58,2025-04-19,C,3,0
2407,30,Male,Asia,Home,20.81,2025-10-17,A,3,0
2408,41,Male,Africa,Electronics,109.7,2024-12-07,A,1,0
2409,62,Female,Africa,Clothing,118.47,2025-02-06,C,2,0
2410,31,Male,Africa,Clothing,112.96,2025-09-16,B,4,0
2411,39,Female,Asia,Home,130.9,2025-01-25,A,1,0
2412,27,Male,Europe,Home,83.06,2025-10-01,B,2,0
2413,52,Female,Asia,Electronics,114.02,2025-11-08,B,4,0
2414,69,Other,Africa,Home,97.73,2025-11-10,A,5,1
2415,61,Female,Americas,Toys,46.51,2025-02-12,C,4,0
2416,21,Male,Americas,Clothing,55.79,2025-07-12,C,2,1
2417,48,Male,Africa,Home,82.95,2025-10-15,A,5,0
2418,55,Female,Africa,Electronics,73.47,2024-12-26,C,1,1
2419,54,Other,Africa,Toys,59.89,2025-04-22,C,2,0
2420,21,Female,Africa,Clothing,82.84,2025-03-07,C,4,1
2421,40,Male,Europe,Clothing,21.46,2025-10-27,C,4,0
2422,67,Female,Africa,Electronics,102.12,2025-07-21,C,2,1
2423,19,Female,Europe,Electronics,91.68,2025-10-30,A,3,0
2424,41,Female,Americas,Home,57.31,2025-10-07,B,2,0
2425,41,Female,Asia,Electronics,116.19,2025-01-30,A,1,0
2426,41,Male,Americas,Home,40.08,2025-09-05,B,5,1
2427,48,Male,Europe,Home,78.14,2025-08-22,C,5,0
2428,18,Female,Asia,Electronics,21.87,2025-04-21,C,2,0
2429,31,Female,Americas,Toys,48.56,2025-03-26,A,5,0
2430,25,Female,Americas,Electronics,73.83,2025-05-16,C,2,0
2431,52,Male,Asia,Clothing,31.65,2025-02-13,C,2,0
2432,35,Female,Europe,Home,78.31,2024-12-31,B,3,0
2433,25,Male,Europe,Home,49.56,2025-03-04,A,4,0
2434,33,Male,Americas,Electronics,60.65,2025-04-30,B,4,0
2435,19,Female,Africa,Toys,58.02,2025-08-07,A,1,0
2436,35,Male,Americas,Home,201.29,2025-08-06,B,4,0
2437,52,Female,Asia,Toys,76.74,2025-10-24,B,3,0
2438,32,Female,Americas,Home,86.64,2025-08-15,C,4,0
2439,39,Female,Americas,Electronics,5.0,2025-10-01,B,5,0
2440,67,Male,Americas,Clothing,11.01,2025-07-07,B,4,1
2441,50,Female,Asia,Electronics,93.55,2025-07-15,C,4,0
2442,39,Other,Europe,Toys,56.2,2025-07-26,B,1,0
2443,20,Male,Americas,Electronics,101.11,2025-10-10,A,5,0
2444,18,Female,Americas,Home,117.26,2024-12-21,B,4,0
2445,48,Male,Asia,Home,85.95,2025-11-08,B,1,0
2446,24,Male,Europe,Toys,77.37,2025-06-20,C,2,0
2447,36,Male,Asia,Toys,103.25,2025-05-06,B,1,0
2448,49,Male,Europe,Electronics,88.75,2025-05-22,A,2,1
2449,49,Female,Asia,Clothing,67.2,2024-12-24,C,5,0
2450,33,Male,Europe,Home,68.53,2025-04-12,C,1,0
2451,60,Male,Europe,Electronics,78.03,2025-01-04,A,1,0
2452,46,Other,Asia,Electronics,91.74,2025-09-07,B,2,0
2453,27,Male,Asia,Clothing,84.28,2025-03-12,C,1,0
2454,55,Female,Europe,Clothing,74.11,2025-05-11,C,1,0
2455,59,Male,Asia,Toys,42.8,2025-04-07,B,5,0
2456,31,Female,Asia,Electronics,64.41,2025-03-11,C,4,0
2457,49,Female,Africa,Toys,10.3,2025-01-10,B,5,0
2458,19,Female,Asia,Toys,144.97,2025-01-11,A,4,0
2459,36,Male,Europe,Clothing,72.02,2025-03-16,C,4,0
2460,44,Male,Asia,Toys,101.93,2025-10-09,A,3,0
2461,39,Male,Americas,Toys,79.02,2025-05-15,C,4,1
2462,55,Female,Asia,Electronics,5.0,2024-12-28,A,1,0
2463,24,Female,Europe,Electronics,53.38,2025-10-01,A,1,0
2464,45,Male,Europe,Toys,111.28,2025-02-16,B,5,0
2465,51,Male,Asia,Clothing,151.54,2025-03-12,A,1,0
2466,31,Other,Africa,Clothing,63.22,2025-01-15,C,1,1
2467,18,Male,Asia,Clothing,35.1,2025-10-11,C,1,0
2468,41,Male,Americas,Clothing,34.7,2024-12-07,B,4,0
2469,19,Female,Americas,Toys,68.99,2025-07-29,C,3,0
2470,25,Male,Europe,Clothing,32.7,2025-01-07,A,3,0
2471,58,Male,Europe,Electronics,143.68,2025-09-15,A,3,1
2472,63,Male,Americas,Toys,49.29,2025-03-24,A,1,0
2473,69,Female,Americas,Home,179.46,2025-06-09,B,1,1
2474,30,Female,Africa,Electronics,90.48,2025-06-09,C,1,0
2475,38,Female,Europe,Home,129.66,2025-06-25,A,1,0
2476,41,Female,Europe,Clothing,97.46,2025-04-23,B,3,0
2477,27,Male,Africa,Electronics,153.4,2025-04-08,B,2,0
2478,68,Female,Africa,Clothing,136.9,2025-06-25,A,1,0
2479,22,Male,Americas,Home,76.79,2025-07-07,C,4,0
2480,49,Female,Europe,Toys,88.92,2025-03-10,A,5,1
2481,27,Female,Africa,Clothing,88.34,2025-11-06,C,1,1
2482,34,Other,Africa,Toys,156.26,2025-02-17,A,4,0
2483,42,Other,Asia,Home,62.48,2025-08-18,B,2,0
2484,46,Male,Asia,Home,120.03,2025-06-14,C,2,0
2485,32,Male,Europe,Clothing,97.11,2025-03-24,C,3,0
2486,59,Male,Asia,Electronics,5.0,2025-04-16,C,3,0
2487,69,Male,Americas,Clothing,107.33,2025-07-15,A,4,1
2488,18,Female,Europe,Electronics,100.73,2025-10-07,A,1,0
2489,66,Female,Europe,Clothing,61.28,2025-01-15,B,4,0
2490,65,Male,Europe,Clothing,84.64,2025-11-18,C,4,1
2491,48,Female,Europe,Clothing,34.43,2025-06-12,A,2,1
2492,49,Female,Africa,Home,83.37,2025-03-18,C,2,0
2493,38,Female,Europe,Electronics,75.13,2024-12-26,B,1,1
2494,41,Female,Asia,Toys,84.66,2025-09-23,A,1,0
2495,66,Female,Americas,Clothing,63.94,2025-04-25,A,2,0
2496,34,Male,Americas,Home,159.79,2025-10-14,B,1,0
2497,39,Female,Africa,Clothing,55.97,2025-03-01,B,3,1
2498,20,Male,Americas,Toys,60.92,2025-11-09,A,1,0
2499,41,Female,Africa,Home,68.83,2024-12-15,B,3,1
2500,41,Male,Asia,Electronics,103.09,2025-07-17,B,5,0
2501,49,Female,Americas,Toys,32.84,2025-07-09,C,3,0
2502,56,Female,Asia,Clothing,15.18,2025-09-11,B,4,1
2503,18,Male,Africa,Clothing,80.76,2025-06-06,B,2,0
2504,20,Other,Asia,Toys,72.72,2025-08-30,A,4,0
2505,58,Male,Europe,Clothing,51.26,2025-02-23,C,4,1
2506,52,Female,Asia,Clothing,100.72,2025-03-05,A,1,0
2507,18,Male,Asia,Clothing,46.07,2025-08-20,B,4,1
2508,42,Male,Asia,Clothing,156.14,2025-02-25,C,1,0
2509,55,Male,Africa,Clothing,61.84,2025-02-22,B,3,0
2510,48,Female,Africa,Toys,86.16,2025-06-13,B,2,0
2511,22,Female,Africa,Toys,81.83,2025-03-07,B,1,0
2512,37,Other,Africa,Toys,47.54,2025-05-03,A,3,0
2513,18,Female,Americas,Clothing,85.17,2025-08-29,B,4,1
2514,19,Female,Americas,Clothing,5.0,2025-07-30,A,2,0
2515,65,Male,Americas,Electronics,101.47,2025-06-08,B,2,1
2516,32,Female,Africa,Electronics,92.3,2025-09-01,A,1,1
2517,55,Male,Europe,Electronics,48.09,2025-04-17,B,4,0
2518,57,Female,Africa,Toys,56.55,2025-05-03,A,2,0
2519,42,Other,Africa,Clothing,137.28,2025-07-14,C,2,0
2520,43,Female,Americas,Electronics,58.55,2025-02-16,C,2,0
2521,52,Male,Africa,Electronics,37.43,2025-04-17,B,3,0
2522,52,Male,Americas,Toys,119.2,2025-09-11,B,4,0
2523,69,Female,Europe,Clothing,54.92,2025-05-26,B,5,0
2524,38,Male,Africa,Home,38.57,2024-12-29,B,1,0
2525,48,Male,Asia,Home,22.98,2025-06-14,C,3,0
2526,54,Female,Asia,Toys,44.94,2025-04-26,C,3,0
2527,21,Male,Asia,Toys,13.27,2024-12-31,B,4,0
2528,55,Male,Americas,Toys,78.86,2025-05-24,A,1,0
2529,63,Male,Asia,Home,114.89,2025-04-14,A,1,0
2530,34,Female,Americas,Clothing,110.51,2024-12-12,C,4,0
2531,25,Female,Asia,Electronics,5.0,2025-04-24,C,3,0
2532,25,Male,Asia,Clothing,73.62,2025-07-16,B,5,0
2533,30,Female,Americas,Clothing,83.4,2025-05-09,B,3,0
2534,41,Other,Africa,Toys,7.82,2025-08-12,A,3,0
2535,53,Female,Americas,Clothing,23.95,2025-11-17,C,5,0
2536,66,Female,Africa,Home,70.35,2025-07-10,C,5,0
2537,60,Female,Africa,Toys,132.47,2025-05-13,B,5,1
2538,40,Male,Americas,Home,100.95,2025-05-10,A,4,0
2539,43,Other,Europe,Toys,5.0,2025-08-29,A,5,0
2540,26,Male,Americas,Electronics,63.35,2025-10-22,C,4,0
2541,51,Female,Europe,Electronics,60.86,2025-01-30,C,3,0
2542,30,Male,Europe,Home,61.55,2025-10-13,B,2,1
